stock
stock;;;;;;;;;;
stock;;;;;;;;;;
"id";"name";"description";"category";"price";"in_stock";"rating";"review_count";"sku";"manufacturer";"country"
"416";"«Модуль СТРАДА», консольный М-2, 104 Вт";"Детали Вес 3.9 kg Габриты 405х242х132 mm | Фото светильника: export_file_179573_files/iblock/ad0/efreu6q43r1p8e84oqpylmvxqtrz49i9.jpg | Мощность: 104 Вт | Световой поток: 16 640 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Ш (широкая) | Габариты: 405х242х132 | Вес: 3.9 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG CERAMIC | Драйвер: Аргос | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для магистрального освещения серии ""Модуль СТРАДА"" применяются для освещения открытых пространств, магистралей, Федеральных трасс. Светильники оснащены магистральной вторичной оптикой (линзой STRADA, устойчивой к UV излучению), обеспечивающей широкую кривую силы света (КСС ""Ш""). Применение данной оптики обеспечивает равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Корпус светильника позволяет исключить налипание снега зимой на поверхности и легки в обслуживании. Светильники серии ""Модуль СТРАДА"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C . Оснащены консольным (универсальным) типом крепежа, что позволяет монтировать светильник на любую поверхность. Светильник с источником питания Аргос - это: защита светильника от перегрева; защита от высоких скачков напряжения; защита от короткого замыкания (КЗ); имеет гальваническую изоляцию; соответствует стандартам электромагнитной совместимости. защита от микросекундных импульсных помех большой энергии 4кВ";"Магистральное освещение КСС ""Ш""/""Шб""";"7740.0";"";"";"";"Mlight CC М2-104-К-Р-4/5К-Ш/Шб-67";"тм MLight";"Россия (г. Санкт-Петербург)"
"417";"«Модуль СТРИТ», консольный М-2, 192 Вт D";"Детали Вес 3.8 kg Габриты 451х242х132 mm | Фото светильника: export_file_179573_files/iblock/497/keilio1k7gwk19ltbvjhf1s1agd6gap6.png | Мощность: 192 Вт | Световой поток: 31 680 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 451х242х132 | Вес: 3.8 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для уличного и промышленного освещения серии ""Модуль СТРИТ"" применяются для освещения открытых и закрытых пространств. В качестве рассеивателя светильника применяется минеральное стекло (каленое стекло), устойчивое к UV излучению). Имеет косинусную (КСС ""Д"") и полуширокую (КСС ""Л"") кривую силу света, обеспечивающую равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Светильники имеют большой выбор крепежа, что позволяет осуществить необходимый монтаж. Легки в обслуживании. Светильники серии ""Модуль СТРИТ"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C. Светильник серии ""Модуль СТРИТ"" имеют: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.)l; защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 100-305В(AC), 142-431В(DC); имеют гальваническую изоляцию; соответствуют стандартам электромагнитной совместимости. Защиту от микросекундных импульсных помех большой энергии.";"Уличное освещение КСС ""Д""/""Л""";"11646.0";"";"";"";"Mlight CC М2-192-К-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"418";"«Модуль СТРИТ», универсальный М-2, 192 Вт D";"Детали Габриты 451х242х132 mm | Фото светильника: export_file_179573_files/iblock/e3e/mnqc14836t803l4pwh4aqf4yqvhk7nc6.png | Мощность: 192 Вт | Световой поток: 31 680 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 451х242х132 | Вес: 3.8 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"11646.0";"";"";"";"Mlight CC М2-192-У-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"419";"«Модуль СТРИТ», консольный М-2, 300 Вт М";"Детали Вес 6.2 kg Габриты 704х242х132 mm | Фото светильника: export_file_179573_files/iblock/86d/vy89u2hqnjkieocrp923vzfm0dmed6dc.png | Мощность: 300 Вт | Световой поток: 42 240 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х242х132 | Вес: 6.2 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для уличного и промышленного освещения серии ""Модуль СТРИТ"" применяются для освещения открытых и закрытых пространств. В качестве рассеивателя светильника применяется минеральное стекло (каленое стекло), устойчивое к UV излучению). Имеет косинусную (КСС ""Д"") и полуширокую (КСС ""Л"") кривую силу света, обеспечивающую равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Светильники имеют большой выбор крепежа, что позволяет осуществить необходимый монтаж. Легки в обслуживании. Светильники серии ""Модуль СТРИТ"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Светильник серии ""Модуль СТРИТ"" имеют: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.) с ИПС Mean Well; защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC) с ИПС Mean Well; имеют гальваническую изоляцию; соответствуют стандартам электромагнитной совместимости. Защиту от микросекундных импульсных помех большой энергии (кВ в зависимости от выбранного ИПС).";"Уличное освещение КСС ""Д""/""Л""";"18150.0";"";"";"";"Mlight CC М2-300-К-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"420";"«Модуль СТРИТ», универсальный М-2, 300 Вт D";"Детали Вес 6.2 kg Габриты 704х242х132 mm | Фото светильника: export_file_179573_files/iblock/758/ah69e680p2e4k80c1etg26ws9rrcc7c6.png | Мощность: 300 Вт | Световой поток: 49 500 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х242х132 | Вес: 6.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"16790.0";"";"";"";"Mlight CC М2-300-У-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"421";"«Модуль СТРИТ», консольный М-2, 300 Вт D";"Детали Вес 6.2 kg Габриты 704х242х132 mm | Фото светильника: export_file_179573_files/iblock/497/keilio1k7gwk19ltbvjhf1s1agd6gap6.png | Мощность: 300 Вт | Световой поток: 42 240 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х242х132 | Вес: 6.2 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для уличного и промышленного освещения серии ""Модуль СТРИТ"" применяются для освещения открытых и закрытых пространств. В качестве рассеивателя светильника применяется минеральное стекло (каленое стекло), устойчивое к UV излучению). Имеет косинусную (КСС ""Д"") и полуширокую (КСС ""Л"") кривую силу света, обеспечивающую равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Светильники имеют большой выбор крепежа, что позволяет осуществить необходимый монтаж. Легки в обслуживании. Светильники серии ""Модуль СТРИТ"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C. Светильник серии ""Модуль СТРИТ"" имеют: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 100-305В(AC), 142-431В(DC); имеют гальваническую изоляцию; соответствуют стандартам электромагнитной совместимости. Защиту от микросекундных импульсных помех большой энергии.";"Уличное освещение КСС ""Д""/""Л""";"16790.0";"";"";"";"Mlight CC М2-300-К-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"422";"«Модуль СТРИТ», универсальный М-2, 300 Вт М";"Детали Вес 6.2 kg Габриты 704х242х132 mm | Фото светильника: export_file_179573_files/iblock/c0d/ra37kt22yubjecq9d9eh674pnfs6b5e3.png | Мощность: 300 Вт | Световой поток: 49 500 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х242х132 | Вес: 6.2 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"18150.0";"";"";"";"Mlight CC М2-300-У-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"423";"«Модуль СТРИТ», консольный М-3, 288 Вт D";"Детали Вес 5.88 kg Габриты 451х363х132 mm | Фото светильника: export_file_179573_files/iblock/ffb/xaipsy331nq97q1tcdues684l63xh4tn.png | Мощность: 288 Вт | Световой поток: 47 520 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 451х363х132 | Вес: 5.88 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для уличного и промышленного освещения серии ""Модуль СТРИТ"" применяются для освещения открытых и закрытых пространств. В качестве рассеивателя светильника применяется минеральное стекло (каленое стекло), устойчивое к UV излучению). Имеет косинусную (КСС ""Д"") и полуширокую (КСС ""Л"") кривую силу света, обеспечивающую равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Светильники имеют большой выбор крепежа, что позволяет осуществить необходимый монтаж. Легки в обслуживании. Светильники серии ""Модуль СТРИТ"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C. Светильник серии ""Модуль СТРИТ"" имеют: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 100-305В(AC), 142-431В(DC); имеют гальваническую изоляцию; соответствуют стандартам электромагнитной совместимости. Защиту от микросекундных импульсных помех большой энергии.";"Уличное освещение КСС ""Д""/""Л""";"18452.0";"";"";"";"M light CC М3-288-К-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"424";"«Модуль СТРИТ», универсальный М-3, 288 Вт D";"Детали Вес 5.88 kg Габриты 451х363х132 mm | Фото светильника: export_file_179573_files/iblock/c79/k1dyzl7jha7feujke7rehnnbsyx31qj2.png | Мощность: 288 Вт | Световой поток: 47 520 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 451х363х132 | Вес: 5.88 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"18452.0";"";"";"";"Mlight CC М3-288-У-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"425";"«Модуль СТРИТ», универсальный М-4, 400 Вт D";"Детали Вес 11.0 kg Габриты 451х484х132 mm | Фото светильника: export_file_179573_files/iblock/bea/zlfbfkt62muurvj2u46xi9yz2xmty69j.png | Мощность: 400 Вт | Световой поток: 66 000 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 451х484х132 | Вес: 11.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"25410.0";"";"";"";"Mlight CC М4-400-У-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"426";"«Модуль СТРИТ», универсальный М-4, 500 Вт М";"Детали Вес 12.0 kg Габриты 704х484х132 mm | Фото светильника: export_file_179573_files/iblock/bea/zlfbfkt62muurvj2u46xi9yz2xmty69j.png | Мощность: 400 Вт | Световой поток: 82 500 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х484х132 | Вес: 12.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"38115.0";"";"";"";"Mlight CC М4-500-У-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"427";"«Модуль СТРИТ», универсальный М-4, 500 Вт D";"Детали Вес 12.0 kg Габриты 704х484х132 mm | Фото светильника: export_file_179573_files/iblock/bea/zlfbfkt62muurvj2u46xi9yz2xmty69j.png | Мощность: 400 Вт | Световой поток: 82 500 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х484х132 | Вес: 12.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"35000.0";"";"";"";"Mlight CC М4-500-У-G-4К-Д-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"428";"""Модуль ПРОДЖЕКТ"" (15°, 30°, 59°, 90°, 90°х30°), универсальный М-1, 60 Вт D";"Фото светильника: export_file_179573_files/iblock/4b9/f7sk8atfdkajxp8ufpdiqm0ag07abn1h.png | Мощность: 60 Вт | Световой поток: 60 Вт (15 °) - 9600 Лм/60 Вт (30°, 59°, 90°) - 10200 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: 15°, 30°, 59°, 90°, 90°х30° | Габариты: 402х121х155 | Вес: 1.9 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные прожектора серии “Модуль ПРОДЖЕКТ” производятся с качественными источниками питания ""DONE». Применяется для освещения строительных и производственных площадок, складов и терминалов, освещения фасадов зданий, рекламных щитов, архитектурных объектов. Светильник оснащён специальной вторичной оптикой (линзой), обеспечивающей различные углы светового потока: 15°, 30°, 59°, 90°, 90°х30°, что значительно расширяет сферу применения данного светильника. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает долговечность функционирования светодиодного прожектора. Светильники снабжены высокой степенью защиты от пыли и влаги (IP67), хорошим диапазоном допустимых температур окружающей среды начиная от -60°C до +60°C. Светильник с ИПС ""DONE, обеспечивает: - защиту светильника от перегрева; - защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); - защиту от короткого замыкания (КЗ); - широкий диапазон питающего напряжения 100-305В(AC), 142-431В(DC); - имеет гальваническую изоляцию; Светильник соответствует стандартам по электромагнитной совместимости.";"Прожекторы";"8257.0";"";"";"";"Mlight CC М1-60-У-Р-4/5К-(___°)-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"429";"""Модуль ПРОДЖЕКТ"" (15°, 30°, 59°, 90°, 90°х30°), универсальный М-1, 70 Вт D";"Детали Вес 2.0 kg Габриты 454х121х132 mm | Фото светильника: export_file_179573_files/iblock/d0b/pwl2hhojtmuxjts24qtiz2w6dmn6hio3.png | Мощность: 70 Вт | Световой поток: 70 Вт (15 °) - 1050 Лм/70 Вт (30°, 59°, 90°) - 11900 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: 15°, 30°, 59°, 90°, 90°х30° | Габариты: 454х121х155 | Вес: 2.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные прожектора серии “Модуль ПРОДЖЕКТ” производятся с качественными источниками питания «DONE». Применяется для освещения строительных и производственных площадок, складов и терминалов, освещения фасадов зданий, рекламных щитов, архитектурных объектов. Светильник оснащён специальной вторичной оптикой (линзой), обеспечивающей различные углы светового потока: 15°, 30°, 60°, 90°,90°х30°, что значительно расширяет сферу применения данного светильника. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает долговечность функционирования светодиодного прожектора. Светильники снабжены высокой степенью защиты от пыли и влаги (IP67), хорошим диапазоном допустимых температур окружающей среды начиная от -60°C до +60°C. Светильник с ИПС «DONE», обеспечивает: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 100-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; Светильник соответствует стандартам электромагнитной совместимости.";"Прожекторы";"8257.0";"";"";"";"Mlight CC М1-70-У-Р-4/5К-(___°)-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"430";"""Модуль ПРОДЖЕКТ"" (15°, 30°, 59°, 90°, 90°х30°), универсальный М-1, 80 Вт D";"Детали Вес 2.0 kg Габриты 454х121х132 mm | Фото светильника: export_file_179573_files/iblock/d0b/pwl2hhojtmuxjts24qtiz2w6dmn6hio3.png | Мощность: 80 Вт | Световой поток: 80 Вт (15 °) - 12000 Лм/80 Вт (30°, 59°, 90°) - 13600 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: 15°, 30°, 59°, 90°, 90°х30° | Габариты: 454х121х155 | Вес: 2.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные прожектора серии “Модуль ПРОДЖЕКТ” производятся с качественными источниками питания «DONE». Применяется для освещения строительных и производственных площадок, складов и терминалов, освещения фасадов зданий, рекламных щитов, архитектурных объектов. Светильник оснащён специальной вторичной оптикой (линзой), обеспечивающей различные углы светового потока: 15°, 30°, 59°, 90°,90°х30°, что значительно расширяет сферу применения данного светильника. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает долговечность функционирования светодиодного прожектора. Светильники снабжены высокой степенью защиты от пыли и влаги (IP67), хорошим диапазоном допустимых температур окружающей среды начиная от -60°C до +60°C. Светильник с ИПС «DONE», обеспечивает: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 100-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; Светильник соответствует стандартам электромагнитной совместимости.";"Прожекторы";"8413.0";"";"";"";"Mlight CC М1-80-У-Р-4/5К-(___°)-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
"431";"""Модуль ПРОДЖЕКТ"" (15°, 30°, 59°, 90°, 90°х30°), универсальный М-1, 90 Вт D";"Детали Вес 3.0 kg Габриты 602х121х132 mm | Фото светильника: export_file_179573_files/iblock/eb9/d7siia83hkxhcyx2lpeyp5f3exltg5wm.png | Мощность: 90 Вт | Световой поток: 90 Вт (15 °) - 14400 Лм / 90 Вт (30°, 59°, 90°) - 15750 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: 15°, 30°, 59°, 90°, 90°х30° | Габариты: 602х121х155 | Вес: 3.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG  CERAMIC | Драйвер: DONE | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные прожектора серии “Модуль ПРОДЖЕКТ” производятся с качественными источниками питания «DONE», лидера мирового рынка источников питания. Применяется для освещения строительных и производственных площадок, складов и терминалов, освещения фасадов зданий, рекламных щитов, архитектурных объектов. Светильник оснащён специальной вторичной оптикой (линзой), обеспечивающей различные углы светового потока: 15°, 30°, 59°, 90°,90°х30°, что значительно расширяет сферу применения данного светильника. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает долговечность функционирования светодиодного прожектора. Светильники снабжены высокой степенью защиты от пыли и влаги (IP67), хорошим диапазоном допустимых температур окружающей среды начиная от -60°C до +60°C. Светильник с ИПС «DONE», обеспечивает: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 100-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; Светильник соответствует стандартам электромагнитной совместимости.";"Прожекторы";"10594.0";"";"";"";"Mlight CC М1-90-У-Р-4/5К-(___°)-67-D";"тм MLight";"Россия (г. Санкт-Петербург)"
